label.delta,label.k_dn,label.k_up,label.n_v,label.t_fill_min,signal.k_h,signal,n_events,fill_rate,n_filled,mean_ret_net,t_stat,win_rate,bt_n_trades,bt_total_return,bt_sharpe,trial_hash,daily_sr,n_days,skew,kurt
0.001,2.0,3.0,16,60,4.0,dip,9200,0.7417391304347826,6824,-0.0013271776454821262,-10.225047414209504,0.3813012895662368,5398,-0.9991739382793191,-2.7453851592342366,8c12d11426c7,-0.14370002690673428,3327,-0.39934916036343576,19.821669545535865
0.001,2.0,3.0,16,60,4.0,breakout,9899,0.7597737145166178,7521,-0.002110559295390464,-17.19553974814941,0.3585959313921021,2991,-0.9997770302784602,-3.7328321136415323,8c12d11426c7,-0.19538536272929694,3327,-1.675097981107831,36.92062813367077
0.001,2.0,4.0,4,15,1.0,dip,50976,0.5225792529817953,26639,-0.0018769849984598718,-35.297474224832904,0.3625136078681632,3992,-0.9999630571754814,-3.522495726049501,f7a813dcddd7,-0.1843758530236093,3327,-7.429090192026773,100.0186035805793
0.001,2.0,4.0,4,15,1.0,breakout,52920,0.5152116402116402,27265,-0.0021060569798932913,-41.33333092534444,0.3196405648267009,2530,-0.9999630044764592,-3.777682811956691,f7a813dcddd7,-0.19773295557360002,3327,-5.3751366052671745,51.39140233817873
0.001,2.0,4.0,4,15,2.0,dip,23979,0.5514408440718962,13223,-0.0017476438576958496,-22.0179744710393,0.376162746729184,4970,-0.9998059360178659,-3.3331548468008285,f05badf0f5fb,-0.17446529845130726,3327,-3.797096808434403,63.281670982733814
0.001,2.0,4.0,4,15,2.0,breakout,25239,0.542850350647807,13701,-0.0021518236321918837,-28.54216024030204,0.31742208597912563,2997,-0.999945418163697,-4.0073779859705425,f05badf0f5fb,-0.2097557504718372,3327,-7.932893355760613,126.38654502513913
0.001,2.0,4.0,4,15,3.0,dip,14106,0.5720969800085071,8070,-0.0018281258332473284,-17.733062641948006,0.3752168525402726,4602,-0.9997602609557621,-3.496067916826735,f7adbeee7f44,-0.18299255826672467,3327,-3.3840455076604545,66.72793836207923
0.001,2.0,4.0,4,15,3.0,breakout,14882,0.5629619674774896,8378,-0.0022444467755907468,-22.80758294140974,0.3159465266173311,3032,-0.9999009622892511,-4.292062428288224,f7adbeee7f44,-0.22465681522167003,3327,-5.317339923649168,64.30133639012665
0.001,2.0,4.0,4,15,4.0,dip,9200,0.5938043478260869,5463,-0.001712880660417188,-13.23269737400435,0.3792787845506132,4259,-0.9991780362120349,-3.627824990700969,1bd539760261,-0.1898890387103507,3327,-0.9338178564929264,21.02592019529796
0.001,2.0,4.0,4,15,4.0,breakout,9899,0.5631882008283665,5575,-0.002193269797056393,-17.932469357256522,0.3056502242152466,3485,-0.9997692288365526,-4.4371741443492425,1bd539760261,-0.23225230958511558,3327,-2.7131076220093036,36.0606288282711
0.001,2.0,4.0,4,60,1.0,dip,50976,0.7118840238543629,36289,-0.0019370720274772832,-45.45233432771635,0.34685441869437017,2911,-0.9999633686233741,-3.683604450260925,7978f6f7f636,-0.1928086690626341,3327,-6.780318379994947,74.04534313290647
0.001,2.0,4.0,4,60,1.0,breakout,52920,0.7272486772486773,38486,-0.0020861913025299692,-51.793576992984114,0.31013875175388456,2127,-0.9999630604214685,-3.7255033923608774,7978f6f7f636,-0.19500175992526786,3327,-5.533188528103132,52.54731394217721
0.001,2.0,4.0,4,60,2.0,dip,23979,0.7238833979732265,17358,-0.0018024981643327124,-27.666846008011017,0.3638091946076737,4744,-0.9999294407777096,-3.7731974237719004,2e95a8eb1ddf,-0.19749817962579772,3327,-4.751684333720754,59.67548293593781
0.001,2.0,4.0,4,60,2.0,breakout,25239,0.7447600935060819,18797,-0.0021990381588519957,-36.133287746978475,0.3056870777251689,1996,-0.999957346530276,-3.8505254116482504,2e95a8eb1ddf,-0.20154571149982248,3327,-6.411157049255033,64.7475685670348
0.001,2.0,4.0,4,60,3.0,dip,14106,0.7273500638026372,10260,-0.0019201979159411875,-22.189509649466284,0.3627680311890838,3963,-0.9997823136410091,-3.6728039046270413,767546f0becc,-0.19224334266645393,3327,-4.405059780272353,75.05820255517278
0.001,2.0,4.0,4,60,3.0,breakout,14882,0.7616583792501008,11335,-0.0022759448979511004,-28.332411892691873,0.30524922805469784,2393,-0.99993191411187,-4.180990513203555,767546f0becc,-0.21884304547334754,3327,-5.838994274260675,56.68965302546902
0.001,2.0,4.0,4,60,4.0,dip,9200,0.7417391304347826,6824,-0.0017907960231471108,-16.355683675259108,0.3665005861664713,4616,-0.99963683244483,-3.97343690298033,e074332db525,-0.2079791929922675,3327,-1.2086837884050983,18.360769237413546
0.001,2.0,4.0,4,60,4.0,breakout,9899,0.7597737145166178,7521,-0.0022219842253717505,-22.008182776722332,0.29942826751761736,2905,-0.9998050166644588,-4.2398908463091,e074332db525,-0.221926029812945,3327,-2.6645894002363466,48.301711964101244
0.001,2.0,4.0,8,15,1.0,dip,50976,0.5225792529817953,26639,-0.001725623197599522,-26.95579521332695,0.36675550884042196,4153,-0.9999560582969986,-3.003774277509623,1d25fd4383dc,-0.1572247314909672,3327,-6.817289653780365,97.21878138025878
0.001,2.0,4.0,8,15,1.0,breakout,52920,0.5152116402116402,27265,-0.00215162296673225,-35.10239538236708,0.336805428204658,2081,-0.9999626583969367,-3.5884460527832793,1d25fd4383dc,-0.18782785089511933,3327,-5.167174843168808,47.728994452948996
0.001,2.0,4.0,8,15,2.0,dip,23979,0.5514408440718962,13223,-0.0016150266921952504,-17.298403417977184,0.3704151856613477,4866,-0.999782545801378,-2.7828287348370018,b99804768ce1,-0.14565991322851451,3327,-3.356172016432916,60.85246753393189
0.001,2.0,4.0,8,15,2.0,breakout,25239,0.542850350647807,13701,-0.002127926719350434,-23.856517693047795,0.3343551565579155,2916,-0.9999444769933661,-3.5536514005303075,b99804768ce1,-0.18600661555837802,3327,-5.246610058821712,86.62103692053282
0.001,2.0,4.0,8,15,3.0,dip,14106,0.5720969800085071,8070,-0.0016444993138225493,-13.733262352834165,0.37038413878562576,5151,-0.9997500700098356,-2.9470561035408065,161ee13268f7,-0.154255966580876,3327,-2.550698369013673,51.90350162735669
0.001,2.0,4.0,8,15,3.0,breakout,14882,0.5629619674774896,8378,-0.0022895572518612647,-19.951621241893136,0.33038911434709956,3001,-0.9998906981504005,-3.771081181785993,161ee13268f7,-0.19738741045765634,3327,-4.354539335563041,58.50428768690008
0.001,2.0,4.0,8,15,4.0,dip,9200,0.5938043478260869,5463,-0.0016129975406171534,-10.905397617767791,0.37598389163463297,4363,-0.999159861940648,-3.0353120470775314,3b63cc09afad,-0.1588754937966653,3327,-0.5602704509125035,28.18899314494089
0.001,2.0,4.0,8,15,4.0,breakout,9899,0.5631882008283665,5575,-0.0022915546972842706,-16.22486651433026,0.3255605381165919,3062,-0.9997686025035332,-3.968017830894375,3b63cc09afad,-0.20769554579546454,3327,-2.2091259589238557,34.49094373561806
0.001,2.0,4.0,8,60,1.0,dip,50976,0.7118840238543629,36289,-0.0017937018707477027,-34.81960099573484,0.3563889883986883,3170,-0.9999633282626262,-3.20181351050439,df22fd93f54a,-0.16759057870705502,3327,-5.987672002368378,74.745985022796
0.001,2.0,4.0,8,60,1.0,breakout,52920,0.7272486772486773,38486,-0.0020921326827721483,-43.22808335101176,0.33006807670321675,1909,-0.9999630626613857,-3.741488342089401,df22fd93f54a,-0.19583845043419898,3327,-5.2051210301509805,43.65392769984194
0.001,2.0,4.0,8,60,2.0,dip,23979,0.7238833979732265,17358,-0.0016504260185445036,-21.487290271772277,0.364673349464224,4925,-0.9999285315273945,-3.0751557515167955,4fe3e64ea912,-0.16096100860347778,3327,-3.1670282790415136,57.54889494892352
0.001,2.0,4.0,8,60,2.0,breakout,25239,0.7447600935060819,18797,-0.0021712129658482495,-30.225992793081364,0.32542426983029205,1977,-0.99995793404599,-3.6840003474361627,4fe3e64ea912,-0.19282939126787466,3327,-5.4172873415680085,58.32786808526076
0.001,2.0,4.0,8,60,3.0,dip,14106,0.7273500638026372,10260,-0.0017642114556374387,-17.502023811070696,0.36140350877192984,4419,-0.9997770233141805,-3.097543392300744,04a4cb37a9db,-0.16213283127914527,3327,-3.17384456229056,58.14307152657315
0.001,2.0,4.0,8,60,3.0,breakout,14882,0.7616583792501008,11335,-0.0022952629525434067,-24.482056403469382,0.32298191442434937,2354,-0.9999401261382327,-3.943991511833855,04a4cb37a9db,-0.20643795077865837,3327,-4.945925777663651,50.87370551031971
0.001,2.0,4.0,8,60,4.0,dip,9200,0.7417391304347826,6824,-0.001679900292278989,-13.324953837960384,0.3675263774912075,4808,-0.9996226647359969,-3.3425246941077895,ed7a110eab72,-0.17495573867445535,3327,-1.1442541488925535,22.312056807632086
0.001,2.0,4.0,8,60,4.0,breakout,9899,0.7597737145166178,7521,-0.002298331761531647,-19.734990044890473,0.3204361122191198,2746,-0.9998708874517659,-4.021640665533557,ed7a110eab72,-0.2105022932401892,3327,-2.00589073248873,49.312363643806
0.001,2.0,4.0,16,15,1.0,dip,50976,0.5225792529817953,26639,-0.001601481381284142,-21.9568095487694,0.34806111340515783,4169,-0.9999364984892126,-2.6328925704089827,ab78d9a774d4,-0.13781189569621002,3327,-5.143767823952563,64.88920645177737
0.001,2.0,4.0,16,15,1.0,breakout,52920,0.5152116402116402,27265,-0.002103584489574005,-29.673710329863937,0.3305336512011737,1821,-0.9999628002751834,-3.406187866779708,ab78d9a774d4,-0.17828802143090272,3327,-5.706556023437718,56.71997208195637
0.001,2.0,4.0,16,15,2.0,dip,23979,0.5514408440718962,13223,-0.001489328342148269,-14.077872394082378,0.3509793541556379,5265,-0.9997762498474595,-2.4376989541137135,9310bbd29988,-0.12759499486562614,3327,-2.3082018327813736,44.321923554591
0.001,2.0,4.0,16,15,2.0,breakout,25239,0.542850350647807,13701,-0.002101218953734301,-20.914485980645445,0.3302678636595869,2933,-0.9999424562708438,-3.243666870946867,9310bbd29988,-0.16978128371669335,3327,-5.1460542808365535,73.91605742321609
0.001,2.0,4.0,16,15,3.0,dip,14106,0.5720969800085071,8070,-0.0014552697242859152,-10.884976156276233,0.34919454770755887,5441,-0.9996333279218111,-2.5109388505717782,abdb5ac8cce3,-0.13142854625504427,3327,-1.4603193343481748,37.406686415934196
0.001,2.0,4.0,16,15,3.0,breakout,14882,0.5629619674774896,8378,-0.0023192611658015222,-18.124751934468556,0.3245404631176892,2880,-0.9998907341653198,-3.5709652191406978,abdb5ac8cce3,-0.1869128622435846,3327,-3.7255227523800523,45.65468434949909
0.001,2.0,4.0,16,15,4.0,dip,9200,0.5938043478260869,5463,-0.0014337854576169332,-8.683334908795127,0.3466959546036976,4776,-0.9988557881735851,-2.5060197214217954,a18b7113eb84,-0.13117106726750308,3327,-0.09721169906213399,19.037019129269808
0.001,2.0,4.0,16,15,4.0,breakout,9899,0.5631882008283665,5575,-0.0022564937421998437,-14.261242041262662,0.3273542600896861,2988,-0.9997701207642119,-3.6235938597749597,a18b7113eb84,-0.18966757119572222,3327,-1.546150526271103,21.410458146392255
0.001,2.0,4.0,16,60,1.0,dip,50976,0.7118840238543629,36289,-0.0016728371661173928,-28.357656704251934,0.342445369120119,3743,-0.9999633040797259,-2.9807967000746483,abae970ebb0f,-0.15602203011970373,3327,-4.768391588055238,44.79650052632782
0.001,2.0,4.0,16,60,1.0,breakout,52920,0.7272486772486773,38486,-0.0020233781285816225,-36.18482618351328,0.3294704567894819,1922,-0.9999629909270713,-3.3965986940320025,abae970ebb0f,-0.1777861011895028,3327,-5.249633355015988,48.62604370298555
0.001,2.0,4.0,16,60,2.0,dip,23979,0.7238833979732265,17358,-0.0014956589104350275,-17.087386187696925,0.3485424588086185,5182,-0.9998921624972463,-2.6154464589090223,e5b43bc7c2b8,-0.13689872448468446,3327,-1.9723561562572607,46.12122427625581
0.001,2.0,4.0,16,60,2.0,breakout,25239,0.7447600935060819,18797,-0.0021264237320318437,-26.258229329741937,0.32675426929829227,1953,-0.9999604621749689,-3.516394610373342,e5b43bc7c2b8,-0.1840565060336701,3327,-4.879643535069304,51.106943509986245
0.001,2.0,4.0,16,60,3.0,dip,14106,0.7273500638026372,10260,-0.001573952118587343,-13.95198176964094,0.3442495126705653,4805,-0.9997768675841283,-2.7451382496723875,7cad7166ce70,-0.14368710306959545,3327,-2.2130743339908685,38.874775926938035
0.001,2.0,4.0,16,60,3.0,breakout,14882,0.7616583792501008,11335,-0.00229692888027121,-21.919566710025236,0.321570357300397,2229,-0.9999405256789866,-3.709729343762554,7cad7166ce70,-0.19417610848602154,3327,-4.2368828804775465,40.28198215332739
0.001,2.0,4.0,16,60,4.0,dip,9200,0.7417391304347826,6824,-0.00148971883161873,-10.584996614600193,0.34349355216881594,5003,-0.9994096775362665,-2.736055962844067,6c4455395ba9,-0.14321171444981856,3327,-0.4827923549863358,16.56057479005755
0.001,2.0,4.0,16,60,4.0,breakout,9899,0.7597737145166178,7521,-0.0022802425308571313,-17.56408631028864,0.32322829410982584,2708,-0.9998709660191459,-3.930557260564388,6c4455395ba9,-0.2057347699290057,3327,-2.0972519089305095,30.365159034372205
0.001,3.0,1.0,4,15,1.0,dip,50976,0.5225792529817953,26639,-0.0011290074698149767,-24.667027205964697,0.5756597469874996,8638,-0.9998231991833471,-2.9940448753187243,9421278ec8fb,-0.1567154713050454,3327,-4.496133167491669,59.70576714607745
0.001,3.0,1.0,4,15,1.0,breakout,52920,0.5152116402116402,27265,-0.00151817741785607,-33.785366212461504,0.49994498441225016,6118,-0.9999474807456129,-3.829942374876196,9421278ec8fb,-0.20046834611521772,3327,-6.195112679451291,72.85678025052962
0.001,3.0,1.0,4,15,2.0,dip,23979,0.5514408440718962,13223,-0.0009964056094781482,-14.937856524909616,0.608938969976556,8976,-0.9996125413490632,-3.0898612464201483,02ad06d48ddf,-0.1617307293860721,3327,-1.8300073475840557,33.43137833740154
0.001,3.0,1.0,4,15,2.0,breakout,25239,0.542850350647807,13701,-0.0015445096722207872,-23.858160701576168,0.5079191299905116,5404,-0.9998795379344655,-3.7085300804165984,02ad06d48ddf,-0.19411333617354568,3327,-5.744484694097333,122.2819154450913
0.001,3.0,1.0,4,15,3.0,dip,14106,0.5720969800085071,8070,-0.0010522609389869975,-11.948332312088723,0.6218091697645601,6903,-0.998928980991601,-2.954849302659074,040a6f12ac0a,-0.15466388126607702,3327,-5.4646435070145865,90.38915299157502
0.001,3.0,1.0,4,15,3.0,breakout,14882,0.5629619674774896,8378,-0.0016719852242090734,-19.104350205410366,0.5095488183337312,4212,-0.9997610592133176,-4.286760529686561,040a6f12ac0a,-0.22437930116534424,3327,-4.914269387633156,50.46685704028833
0.001,3.0,1.0,4,15,4.0,dip,9200,0.5938043478260869,5463,-0.0008358835926558113,-7.956084715853523,0.6403075233388248,5463,-0.99065026179875,-2.518950282025624,339d59fdbac8,-0.13184788374275772,3327,-2.288313606973836,27.65086765074216
0.001,3.0,1.0,4,15,4.0,breakout,9899,0.5631882008283665,5575,-0.0017412612351122444,-16.299433195874457,0.5040358744394619,4218,-0.9994494015720928,-4.193627702090047,339d59fdbac8,-0.21950450617109565,3327,-5.562849046071807,92.68328277433545
0.001,3.0,1.0,4,60,1.0,dip,50976,0.7118840238543629,36289,-0.0012525870015948736,-33.4875986285525,0.5501942737468655,8267,-0.9999352084290317,-3.070220768216354,25d7bd09a1ad,-0.16070269977177434,3327,-4.905273724554678,54.73763896684683
0.001,3.0,1.0,4,60,1.0,breakout,52920,0.7272486772486773,38486,-0.0015313021889952145,-42.793062415468405,0.48615080808605726,4896,-0.9999606347670282,-3.7381431035332215,25d7bd09a1ad,-0.19566335264549142,3327,-6.049899523100918,57.59816477431172
0.001,3.0,1.0,4,60,2.0,dip,23979,0.7238833979732265,17358,-0.0011148530862844627,-19.96672281094415,0.5845143449706187,9258,-0.9997726156657272,-3.0714323311243024,0ec852d3aede,-0.16076611587274867,3327,-2.6235730438998655,47.6993049488754
0.001,3.0,1.0,4,60,2.0,breakout,25239,0.7447600935060819,18797,-0.001609345694193614,-30.207854681437375,0.49092940362823856,4760,-0.9999419170957955,-3.7349444653631405,0ec852d3aede,-0.19549592827169837,3327,-5.057484707931145,69.42582312984526
0.001,3.0,1.0,4,60,3.0,dip,14106,0.7273500638026372,10260,-0.0012007622696242398,-15.914291531839542,0.5992202729044834,6951,-0.9996269415437453,-3.2287822952291076,ffe6b5a3dcb6,-0.1690021894158653,3327,-5.64945520524493,82.21649539893627
0.001,3.0,1.0,4,60,3.0,breakout,14882,0.7616583792501008,11335,-0.0016871483183261333,-23.380523460418253,0.49642699602999557,4112,-0.9998698857745154,-4.20140260967771,ffe6b5a3dcb6,-0.21991146343382675,3327,-5.311946367564582,50.25593129622644
0.001,3.0,1.0,4,60,4.0,dip,9200,0.7417391304347826,6824,-0.0010022880756832887,-11.101496333376911,0.6151817116060961,6746,-0.9987422967117288,-3.3896590119522396,bc40942ac196,-0.17742286162793094,3327,-2.429271782969815,29.143968874136416
0.001,3.0,1.0,4,60,4.0,breakout,9899,0.7597737145166178,7521,-0.0017623029849661474,-19.859881185954766,0.4932854673580641,4428,-0.9997664930255896,-4.161434313325365,bc40942ac196,-0.2178194271882275,3327,-5.932430345154039,85.10268245326132
0.001,3.0,1.0,8,15,1.0,dip,50976,0.5225792529817953,26639,-0.0009769819253921859,-19.48188060357554,0.6524268929013852,9820,-0.9997812990827418,-2.5504300946353955,9312919c2d7d,-0.13349561244261887,3327,-3.850183722101668,43.91983916441018
0.001,3.0,1.0,8,15,1.0,breakout,52920,0.5152116402116402,27265,-0.0014768576853806516,-28.836977826811154,0.5961489088575096,5745,-0.9999473171484619,-3.576194567867165,9312919c2d7d,-0.18718657886588458,3327,-5.860727408548927,63.563266173053854
0.001,3.0,1.0,8,15,2.0,dip,23979,0.5514408440718962,13223,-0.0008563576004620245,-12.011040068184798,0.6704227482417001,9255,-0.9992740173699117,-2.569380741118838,f43fe7dfc8b8,-0.13448753461441726,3327,-2.3625085970676643,34.90133511045183
0.001,3.0,1.0,8,15,2.0,breakout,25239,0.542850350647807,13701,-0.0015212946092145441,-20.91621417247902,0.5971097000218962,5374,-0.9998678150449894,-3.5293026168005928,f43fe7dfc8b8,-0.18473214196936721,3327,-4.4919305042283355,77.65054850065924
0.001,3.0,1.0,8,15,3.0,dip,14106,0.5720969800085071,8070,-0.0009524449702305477,-10.210143677682098,0.6767038413878562,7131,-0.9988528368102766,-2.7154561258515115,59636df9ef9b,-0.14213346970148233,3327,-4.574801554235135,70.63824520532617
0.001,3.0,1.0,8,15,3.0,breakout,14882,0.5629619674774896,8378,-0.0016179039446529077,-16.60471790889329,0.6005013129625209,4278,-0.9997643733912489,-3.9281827458811476,59636df9ef9b,-0.2056104821500307,3327,-4.165762541591455,38.2367407931715
0.001,3.0,1.0,8,15,4.0,dip,9200,0.5938043478260869,5463,-0.0007006446386445287,-6.356579082910986,0.6928427603880651,5463,-0.9814327969960044,-1.989410669285187,1a0f64be177a,-0.1041305136160075,3327,-1.8873377008432453,25.030757240570168
0.001,3.0,1.0,8,15,4.0,breakout,9899,0.5631882008283665,5575,-0.0017833748209003454,-15.132189611146313,0.5872645739910314,4173,-0.9995746663180612,-3.914342577774292,1a0f64be177a,-0.20488605464205087,3327,-5.294503506829624,85.08576016073575
0.001,3.0,1.0,8,60,1.0,dip,50976,0.7118840238543629,36289,-0.0010883493221402745,-26.499000480243954,0.6343795640552233,9141,-0.9998957383679976,-2.733412666851861,48d8b1e0abc3,-0.1430733580141378,3327,-4.451700890583697,48.98851573894998
0.001,3.0,1.0,8,60,1.0,breakout,52920,0.7272486772486773,38486,-0.0014601690102177118,-36.00257170948938,0.586966689185678,3493,-0.9999626027783631,-3.694949901777201,48d8b1e0abc3,-0.19340251713625475,3327,-5.855764888039484,50.48971807593319
0.001,3.0,1.0,8,60,2.0,dip,23979,0.7238833979732265,17358,-0.0009460887274195364,-15.859889179104945,0.656008756769213,10196,-0.9997091291511684,-2.7476415543240305,c8ede3af3c39,-0.1438181320236156,3327,-2.6695012546815384,43.19775229138965
0.001,3.0,1.0,8,60,2.0,breakout,25239,0.7447600935060819,18797,-0.0015782079307890035,-26.412752505161837,0.5849337660264936,4714,-0.999946758134166,-3.5940605605735905,c8ede3af3c39,-0.1881217276642211,3327,-5.317814491446609,73.1060285014335
0.001,3.0,1.0,8,60,3.0,dip,14106,0.7273500638026372,10260,-0.0010821738119329133,-13.503849777450712,0.660233918128655,7209,-0.9994629865025717,-2.8878607654094877,206d2631f3d1,-0.15115754097250111,3327,-4.850633549434593,64.78087815337258
0.001,3.0,1.0,8,60,3.0,breakout,14882,0.7616583792501008,11335,-0.0016185942281470884,-20.22785577119023,0.5917071018967799,4147,-0.9998572135945241,-3.8752549900654527,206d2631f3d1,-0.2028401167937359,3327,-4.5859052961343885,39.257641049896
0.001,3.0,1.0,8,60,4.0,dip,9200,0.7417391304347826,6824,-0.0008675030081829174,-9.03898445802706,0.6746776084407972,6800,-0.9972756043556358,-2.7577905118291737,8af29163cfe7,-0.14434935273836993,3327,-1.9438456142471745,23.139189127700313
0.001,3.0,1.0,8,60,4.0,breakout,9899,0.7597737145166178,7521,-0.0017949787648311602,-18.31609604705366,0.5795771838851217,4189,-0.9997610285983354,-3.856128086102214,8af29163cfe7,-0.2018389688837914,3327,-5.385117530963895,73.68115502467968
0.001,3.0,1.0,16,15,1.0,dip,50976,0.5225792529817953,26639,-0.0009266363323798292,-17.492113108163938,0.6933443447576861,9785,-0.9997819024334764,-2.45453644406858,b29df60687c7,-0.1284763093695011,3327,-3.6884584668286777,46.93552352732844
0.001,3.0,1.0,16,15,1.0,breakout,52920,0.5152116402116402,27265,-0.0013839510307660416,-25.161695136762418,0.6605905006418485,5900,-0.9999424630876538,-3.3554606354324767,b29df60687c7,-0.1756328367895118,3327,-5.274028952190163,51.90684011777829
0.001,3.0,1.0,16,15,2.0,dip,23979,0.5514408440718962,13223,-0.0008320242400635803,-11.192702457460287,0.7005974438478408,9281,-0.9992016220502152,-2.453400050606714,fb7d583cdf94,-0.12841682781715952,3327,-2.5647179992902904,33.62050251921345
0.001,3.0,1.0,16,15,2.0,breakout,25239,0.542850350647807,13701,-0.001453300229659679,-18.587812913541768,0.6587110429895628,5444,-0.9998232054936798,-3.3307385424300175,fb7d583cdf94,-0.17433882330011308,3327,-3.7924674395815554,62.12199576047901
0.001,3.0,1.0,16,15,3.0,dip,14106,0.5720969800085071,8070,-0.000905638604314187,-9.464859292732882,0.701363073110285,7428,-0.9987074742896389,-2.620856855202812,cb0834c7b99f,-0.13718191756977077,3327,-4.47151422700911,66.6039089662248
0.001,3.0,1.0,16,15,3.0,breakout,14882,0.5629619674774896,8378,-0.001565548390289853,-15.167063828291491,0.6599427070899976,4659,-0.9997752808590312,-3.615799499141374,cb0834c7b99f,-0.1892595957140308,3327,-3.7141880290975298,32.951865461592504
0.001,3.0,1.0,16,15,4.0,dip,9200,0.5938043478260869,5463,-0.0006915700797578571,-6.13270027660951,0.7131612667032766,5463,-0.9806361451052927,-1.926586200189922,e5d1cd5e6d76,-0.10084213061115838,3327,-1.8284493228945273,23.74394806611111
0.001,3.0,1.0,16,15,4.0,breakout,9899,0.5631882008283665,5575,-0.0016396068006048145,-13.06819448156022,0.6520179372197309,4325,-0.9993862099467645,-3.653586690630397,e5d1cd5e6d76,-0.191237467713316,3327,-3.4371049229845085,41.03590996546062
0.001,3.0,1.0,16,60,1.0,dip,50976,0.7118840238543629,36289,-0.0010220666213348246,-23.551909339950562,0.6814186117005153,9492,-0.9998602363205195,-2.4855693645317998,3eef1188bf14,-0.13010064666532994,3327,-4.407451731993903,51.67226411571836
0.001,3.0,1.0,16,60,1.0,breakout,52920,0.7272486772486773,38486,-0.0013633970687278783,-31.269668239835205,0.6547056072337993,5045,-0.999947193145973,-3.4100721222451704,3eef1188bf14,-0.17849133265411019,3327,-5.467182300579202,44.290490598091395
0.001,3.0,1.0,16,60,2.0,dip,23979,0.7238833979732265,17358,-0.000902746680413003,-14.503686372804646,0.6921304297730153,10090,-0.9996687169231321,-2.594295898346533,535956398fa1,-0.13579165354722447,3327,-2.7992117135268093,40.31877570414276
0.001,3.0,1.0,16,60,2.0,breakout,25239,0.7447600935060819,18797,-0.00149177833774128,-23.341567182027678,0.649890940043624,4937,-0.9999418927379669,-3.529117892355995,535956398fa1,-0.18472247305002826,3327,-4.610136242822926,58.419702510565045
0.001,3.0,1.0,16,60,3.0,dip,14106,0.7273500638026372,10260,-0.0010332876995088989,-12.53279433485675,0.6893762183235868,7372,-0.9994061892157653,-2.731844425216868,fa9a8aa7cc14,-0.1429912724953221,3327,-4.684980704306001,62.75918653701646
0.001,3.0,1.0,16,60,3.0,breakout,14882,0.7616583792501008,11335,-0.0015460858075931126,-18.20250845967369,0.6563740626378474,4254,-0.9998134768037217,-3.501344459240438,fa9a8aa7cc14,-0.18326874511951408,3327,-4.397088986337921,38.049242794018674
0.001,3.0,1.0,16,60,4.0,dip,9200,0.7417391304347826,6824,-0.0008432787909979108,-8.5647448854488,0.6998827667057445,6798,-0.9969634230745067,-2.606824168142226,289e3d19bc92,-0.13644741315919748,3327,-2.271229092647769,29.181164864992432
0.001,3.0,1.0,16,60,4.0,breakout,9899,0.7597737145166178,7521,-0.0016610446866961374,-15.974973245454102,0.647254354474139,4639,-0.9997558265428601,-3.7715132609339994,289e3d19bc92,-0.19741002651390824,3327,-3.8237795484931865,42.047798883548666
0.001,3.0,2.0,4,15,1.0,dip,50976,0.5225792529817953,26639,-0.0014679369303537547,-27.172853027686653,0.43391268441007547,6619,-0.999934662285577,-3.219529332042692,86140adb2422,-0.16851786718720366,3327,-5.07060568801122,74.43579355026078
0.001,3.0,2.0,4,15,1.0,breakout,52920,0.5152116402116402,27265,-0.0018035475902182894,-34.94470247988907,0.37370254905556577,4519,-0.9999626489599813,-3.8140737183826947,86140adb2422,-0.19963774267241122,3327,-6.198144492468668,74.90905499018407
0.001,3.0,2.0,4,15,2.0,dip,23979,0.5514408440718962,13223,-0.001322648397520438,-16.569181384555588,0.4613930273009151,6851,-0.999762498218169,-3.072454708583247,7fc89c4c8b7c,-0.16081962955474152,3327,-2.7643140671758055,36.9926631067563
0.001,3.0,2.0,4,15,2.0,breakout,25239,0.542850350647807,13701,-0.0018342190117218856,-24.634367428812975,0.3758119845266769,4444,-0.9999406754361229,-3.732329751716568,7fc89c4c8b7c,-0.19535906790436447,3327,-4.283303014793944,90.91596127851024
0.001,3.0,2.0,4,15,3.0,dip,14106,0.5720969800085071,8070,-0.0013038108717998806,-12.425743626039743,0.47224287484510535,6027,-0.9993781795644869,-2.8135424348421294,2a1a3ac36094,-0.14726754176190882,3327,-4.747439780766674,82.63380736701858
0.001,3.0,2.0,4,15,3.0,breakout,14882,0.5629619674774896,8378,-0.0019120362121304306,-19.199234132362736,0.38087849128670326,3556,-0.9997765664674256,-3.953468066338103,2a1a3ac36094,-0.20693397631178373,3327,-5.839564125427922,80.57029952584563
0.001,3.0,2.0,4,15,4.0,dip,9200,0.5938043478260869,5463,-0.001184435592838159,-9.232071473290075,0.4825187625846604,5462,-0.9983460524402972,-2.900588657538093,b0d1c8d21f2d,-0.15182374929492706,3327,-1.473538845122999,39.43382553772904
0.001,3.0,2.0,4,15,4.0,breakout,9899,0.5631882008283665,5575,-0.0018841795534286342,-15.09117302274804,0.3773991031390134,4061,-0.9996204854736541,-4.01437440605745,b0d1c8d21f2d,-0.210121959836435,3327,-4.016755831352389,70.1200673859501
0.001,3.0,2.0,4,60,1.0,dip,50976,0.7118840238543629,36289,-0.0015680246915863935,-35.998514708475135,0.4134035107057235,5759,-0.9999447093170253,-3.200720685359939,89a5254f1479,-0.16753337762467366,3327,-5.61578121684349,68.1680284053997
